AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44656,deep-learning,882.11,919.02,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.1905,0,1,0.8434,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":147.59,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":919.02,""ScoreFinal"":882.11}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,4,recommenders-team-recommenders,recommenders-team/recommenders
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,kornia/kornia,https://github.com/kornia/kornia,kornia,Python,11210,deep-learning,878.92,899.89,20.97,50,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0.8565,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":149.89,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":20.97,""ScoreBase"":899.89,""ScoreFinal"":878.92}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,🐍 Geometric Computer Vision Library for Spatial AI,5,recommenders-team-recommenders,recommenders-team/recommenders
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,onnx/onnx,https://github.com/onnx/onnx,onnx,Python,20857,deep-learning,877.56,911.94,34.38,50,QueryCoverage excluded from Score (recommended).,True,0.1538,0,1,0.9913,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":138.46,""Lexical"":0.0,""Lang"":250.0,""Stars"":173.48,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":34.38,""ScoreBase"":911.94,""ScoreFinal"":877.56}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Open standard for machine learning interoperability,6,recommenders-team-recommenders,recommenders-team/recommenders
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,voxel51/fiftyone,https://github.com/voxel51/fiftyone,voxel51,Python,10715,deep-learning,874.72,903.34,28.63,100,QueryCoverage excluded from Score (recommended).,True,0.1724,0,1,0.8467,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":155.17,""Lexical"":0.0,""Lang"":250.0,""Stars"":148.17,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":28.63,""ScoreBase"":903.34,""ScoreFinal"":874.72}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50 | topic:data-science language:Python stars:>=50,Refine high-quality datasets and visual AI models,7,recommenders-team-recommenders,recommenders-team/recommenders
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,Data-Centric-AI-Community/fg-data-profiling,https://github.com/Data-Centric-AI-Community/fg-data-profiling,Data-Centric-AI-Community,Python,13564,deep-learning,872.4,897.76,25.35,50,QueryCoverage excluded from Score (recommended).,True,0.1562,0,1,0.8979,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":140.62,""Lexical"":0.0,""Lang"":250.0,""Stars"":157.13,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":25.35,""ScoreBase"":897.76,""ScoreFinal"":872.4}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames. ,8,recommenders-team-recommenders,recommenders-team/recommenders
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,stanfordnlp,Python,7793,deep-learning,869.25,892.59,23.34,50,QueryCoverage excluded from Score (recommended).,True,0.1739,0,1,0.7776,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":156.52,""Lexical"":0.0,""Lang"":250.0,""Stars"":136.07,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":23.34,""ScoreBase"":892.59,""ScoreFinal"":869.25}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages",9,recommenders-team-recommenders,recommenders-team/recommenders
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64073,deep-learning,868.39,905.3,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.1905,0,1,0.765,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":171.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":133.87,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":905.3,""ScoreFinal"":868.39}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,10,recommenders-team-recommenders,recommenders-team/recommenders
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,nltk/nltk,https://github.com/nltk/nltk,nltk,Python,14619,nlp,957.83,957.83,0,100,QueryCoverage excluded from Score (recommended).,True,0.2222,0,1,0.9019,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":200.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":157.83,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":957.83,""ScoreFinal"":957.83}",Score>=MinimumScore,nlp language:Python stars:>=50 | topic:nlp stars:>=100,NLTK Source,1,sebastianruder-NLP-progress,sebastianruder/NLP-progress
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,jasonwu0731/trade-dst,https://github.com/jasonwu0731/trade-dst,jasonwu0731,Python,393,nlp,920.51,920.51,0,50,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.1172,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":20.51,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":920.51,""ScoreFinal"":920.51}",Score>=MinimumScore,topic:dialogue language:Python stars:>=50,"Source code for transferable dialogue state generator (TRADE, Wu et al., 2019). https://arxiv.org/abs/1905.08743 ",2,sebastianruder-NLP-progress,sebastianruder/NLP-progress
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,hankcs/HanLP,https://github.com/hankcs/HanLP,hankcs,Python,36311,nlp,907.59,907.59,0,100,QueryCoverage excluded from Score (recommended).,True,0.1667,0,1,0.9005,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":150.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":157.59,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":907.59,""ScoreFinal"":907.59}",Score>=MinimumScore,nlp language:Python stars:>=50 | topic:nlp stars:>=100,"Natural Language Processing for the next decade. Tokenization, Part-of-Speech Tagging, Named Entity Recognition, Syntactic & Semantic Dependency Parsing, Document Classification",3,sebastianruder-NLP-progress,sebastianruder/NLP-progress
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,budzianowski/multiwoz,https://github.com/budzianowski/multiwoz,budzianowski,Python,946,nlp,899.29,899.29,0,50,QueryCoverage excluded from Score (recommended).,True,0.2727,0,1,0.3076,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":245.45,""Lexical"":0.0,""Lang"":250.0,""Stars"":53.83,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":899.29,""ScoreFinal"":899.29}",Score>=MinimumScore,topic:dialogue language:Python stars:>=50,"Source code for end-to-end dialogue model from the MultiWOZ paper (Budzianowski et al. 2018, EMNLP)",4,sebastianruder-NLP-progress,sebastianruder/NLP-progress
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,Maluuba/nlg-eval,https://github.com/Maluuba/nlg-eval,Maluuba,Python,1394,nlp,865.46,865.46,0,100,QueryCoverage excluded from Score (recommended).,True,0.15,0.0952,1,0.3917,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":135.0,""Lexical"":61.9,""Lang"":250.0,""Stars"":68.55,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":865.46,""ScoreFinal"":865.46}",Score>=MinimumScore,topic:dialogue language:Python stars:>=50 | topic:machine-translation language:Python stars:>=50,Evaluation code for various unsupervised automated metrics for Natural Language Generation.,5,sebastianruder-NLP-progress,sebastianruder/NLP-progress
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,sloria/TextBlob,https://github.com/sloria/TextBlob,sloria,Python,9531,nlp,831.58,831.58,0,50,QueryCoverage excluded from Score (recommended).,True,0.1,0,1,0.809,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":90.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":141.58,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":831.58,""ScoreFinal"":831.58}",Score>=MinimumScore,nlp language:Python stars:>=50,"Simple, Pythonic, text processing--Sentiment analysis, part-of-speech tagging, noun phrase extraction, translation, and more.",6,sebastianruder-NLP-progress,sebastianruder/NLP-progress
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,shawnwun/NNDIAL,https://github.com/shawnwun/NNDIAL,shawnwun,Python,352,nlp,824.02,824.02,0,50,QueryCoverage excluded from Score (recommended).,True,0.2308,0,1,0.0933,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":207.69,""Lexical"":0.0,""Lang"":250.0,""Stars"":16.33,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":824.02,""ScoreFinal"":824.02}",Score>=MinimumScore,topic:dialogue language:Python stars:>=50,NNDial is an open source toolkit for building end-to-end trainable task-oriented dialogue models. It is released by Tsung-Hsien (Shawn) Wen from Cambridge Dialogue Systems Group under Apache License 2.0.,7,sebastianruder-NLP-progress,sebastianruder/NLP-progress
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,DA-southampton/NLP_ability,https://github.com/DA-southampton/NLP_ability,DA-southampton,Python,7494,nlp,778.87,778.87,0,50,QueryCoverage excluded from Score (recommended).,True,0,0.0714,1,0.7568,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":0.0,""Lexical"":46.43,""Lang"":250.0,""Stars"":132.44,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":778.87,""ScoreFinal"":778.87}",Score>=MinimumScore,nlp language:Python stars:>=50,总结梳理自然语言处理工程师(NLP)需要积累的各方面知识，包括面试题，各种基础知识，工程能力等等，提升核心竞争力,8,sebastianruder-NLP-progress,sebastianruder/NLP-progress
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,flairNLP/flair,https://github.com/flairNLP/flair,flairNLP,Python,14378,deep-learning,777.66,777.66,0,100,QueryCoverage excluded from Score (recommended).,True,0.2727,0,1,0.8983,1,0,0.6667,Lang+Topic+Stars,"{""Topic"":245.45,""Lexical"":0.0,""Lang"":250.0,""Stars"":157.2,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":777.66,""ScoreFinal"":777.66}",Score>=MinimumScore,nlp language:Python stars:>=50 | topic:nlp stars:>=100,A very simple framework for state-of-the-art Natural Language Processing (NLP),9,sebastianruder-NLP-progress,sebastianruder/NLP-progress
sebastianruder/NLP-progress,https://github.com/sebastianruder/NLP-progress,jasonwu0731/ToD-BERT,https://github.com/jasonwu0731/ToD-BERT,jasonwu0731,Python,295,nlp,764.64,764.64,0,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.0551,0.8,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":9.64,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":764.64,""ScoreFinal"":764.64}",Score>=MinimumScore,topic:dialogue language:Python stars:>=50,Pre-Trained Models for ToD-BERT,20,sebastianruder-NLP-progress,sebastianruder/NLP-progress
serengil/deepface,https://github.com/serengil/deepface,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31152,deep-learning,854.06,891.71,37.66,100,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.9322,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.14,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":891.71,""ScoreFinal"":854.06}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",1,serengil-deepface,serengil/deepface
serengil/deepface,https://github.com/serengil/deepface,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44656,deep-learning,835.27,872.19,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.1364,0,1,0.8541,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":122.73,""Lexical"":0.0,""Lang"":250.0,""Stars"":149.46,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":872.19,""ScoreFinal"":835.27}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,2,serengil-deepface,serengil/deepface
serengil/deepface,https://github.com/serengil/deepface,deepinsight/insightface,https://github.com/deepinsight/insightface,deepinsight,Python,28738,deep-learning,829.18,838.21,9.03,50,QueryCoverage excluded from Score (recommended).,True,0.08,0,1,0.9498,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":72.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":166.21,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":9.03,""ScoreBase"":838.21,""ScoreFinal"":829.18}",Score>=MinimumScore,topic:arcface language:Python stars:>=50,State-of-the-art 2D and 3D Face Analysis Project,3,serengil-deepface,serengil/deepface
serengil/deepface,https://github.com/serengil/deepface,recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,recommenders-team,Python,21708,deep-learning,824.95,860.23,35.28,50,QueryCoverage excluded from Score (recommended).,True,0.0968,0,1,0.9893,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":87.1,""Lexical"":0.0,""Lang"":250.0,""Stars"":173.13,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":35.28,""ScoreBase"":860.23,""ScoreFinal"":824.95}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50,Best Practices on Recommendation Systems,4,serengil-deepface,serengil/deepface
serengil/deepface,https://github.com/serengil/deepface,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64073,deep-learning,821.55,858.47,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.1364,0,1,0.7757,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":122.73,""Lexical"":0.0,""Lang"":250.0,""Stars"":135.74,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":858.47,""ScoreFinal"":821.55}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,5,serengil-deepface,serengil/deepface
serengil/deepface,https://github.com/serengil/deepface,JaidedAI/EasyOCR,https://github.com/JaidedAI/EasyOCR,JaidedAI,Python,29488,deep-learning,821.42,858.33,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.1034,0,1,0.9442,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":93.1,""Lexical"":0.0,""Lang"":250.0,""Stars"":165.23,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":858.33,""ScoreFinal"":821.42}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,"Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic, Devanagari, Cyrillic and etc.",6,serengil-deepface,serengil/deepface
serengil/deepface,https://github.com/serengil/deepface,Zeyi-Lin/HivisionIDPhotos,https://github.com/Zeyi-Lin/HivisionIDPhotos,Zeyi-Lin,Python,21108,deep-learning,820.67,838.73,18.06,50,QueryCoverage excluded from Score (recommended).,True,0.0741,0,1,0.9832,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":66.67,""Lexical"":0.0,""Lang"":250.0,""Stars"":172.07,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":18.06,""ScoreBase"":838.73,""ScoreFinal"":820.67}",Score>=MinimumScore,lightweight language:Python stars:>=50,⚡️HivisionIDPhotos: a lightweight and efficient AI ID photos tools. 一个轻量级的AI证件照制作算法。,7,serengil-deepface,serengil/deepface
serengil/deepface,https://github.com/serengil/deepface,d2l-ai/d2l-zh,https://github.com/d2l-ai/d2l-zh,d2l-ai,Python,77924,deep-learning,813.37,851.03,37.66,150,QueryCoverage excluded from Score (recommended).,True,0.1364,0,1,0.7332,1,1,1,Lang+Subdomain+Stars,"{""Topic"":122.73,""Lexical"":0.0,""Lang"":250.0,""Stars"":128.3,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":851.03,""ScoreFinal"":813.37}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | d language:Python stars:>=50 | topic:deep-learning stars:>=100,《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被70多个国家的500多所大学用于教学。,8,serengil-deepface,serengil/deepface
serengil/deepface,https://github.com/serengil/deepface,gradio-app/gradio,https://github.com/gradio-app/gradio,gradio-app,Python,42640,deep-learning,811.52,847.64,36.12,100,QueryCoverage excluded from Score (recommended).,True,0.1071,0,1,0.8641,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":96.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.21,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.12,""ScoreBase"":847.64,""ScoreFinal"":811.52}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,"Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!",9,serengil-deepface,serengil/deepface
serengil/deepface,https://github.com/serengil/deepface,explosion/spaCy,https://github.com/explosion/spaCy,explosion,Python,33594,deep-learning,809.71,847.37,37.66,100,QueryCoverage excluded from Score (recommended).,True,0.0968,0,1,0.9159,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":87.1,""Lexical"":0.0,""Lang"":250.0,""Stars"":160.28,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":847.37,""ScoreFinal"":809.71}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,💫 Industrial-strength Natural Language Processing (NLP) in Python,10,serengil-deepface,serengil/deepface
streamlit/streamlit,https://github.com/streamlit/streamlit,gradio-app/gradio,https://github.com/gradio-app/gradio,gradio-app,Python,42640,deep-learning,1074.62,1110.74,36.12,150,QueryCoverage excluded from Score (recommended).,True,0.375,0,1,0.99,1,1,1,Topic+Lang+Subdomain,"{""Topic"":337.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":173.24,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.12,""ScoreBase"":1110.74,""ScoreFinal"":1074.62}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-science language:Python stars:>=50 | topic:data-visualization language:Python stars:>=50 | topic:deep-learning stars:>=100,"Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!",1,streamlit-streamlit,streamlit/streamlit
streamlit/streamlit,https://github.com/streamlit/streamlit,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31152,deep-learning,1050.93,1088.59,37.66,100,QueryCoverage excluded from Score (recommended).,True,0.3636,0,1,0.9218,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":327.27,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.32,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":1088.59,""ScoreFinal"":1050.93}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",2,streamlit-streamlit,streamlit/streamlit
streamlit/streamlit,https://github.com/streamlit/streamlit,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64073,deep-learning,1024.37,1061.28,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.9216,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.28,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":1061.28,""ScoreFinal"":1024.37}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,3,streamlit-streamlit,streamlit/streamlit
streamlit/streamlit,https://github.com/streamlit/streamlit,unit8co/darts,https://github.com/unit8co/darts,unit8co,Python,9379,deep-learning,1019.63,1042.98,23.34,50,QueryCoverage excluded from Score (recommended).,True,0.3636,0,1,0.6612,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":327.27,""Lexical"":0.0,""Lang"":250.0,""Stars"":115.7,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":23.34,""ScoreBase"":1042.98,""ScoreFinal"":1019.63}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,A python library for user-friendly forecasting and anomaly detection on time series.,4,streamlit-streamlit,streamlit/streamlit
streamlit/streamlit,https://github.com/streamlit/streamlit,eriklindernoren/ML-From-Scratch,https://github.com/eriklindernoren/ML-From-Scratch,eriklindernoren,Python,31508,deep-learning,950.62,986.75,36.12,150,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.9243,1,1,1,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.75,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.12,""ScoreBase"":986.75,""ScoreFinal"":950.62}",Score>=MinimumScore,topic:data-science language:Python stars:>=50 | s language:Python stars:>=50 | topic:deep-learning stars:>=100,Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning.,5,streamlit-streamlit,streamlit/streamlit
streamlit/streamlit,https://github.com/streamlit/streamlit,tflearn/tflearn,https://github.com/tflearn/tflearn,tflearn,Python,9587,deep-learning,938.65,961.99,23.34,50,QueryCoverage excluded from Score (recommended).,True,0.2727,0,1,0.6659,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":245.45,""Lexical"":0.0,""Lang"":250.0,""Stars"":116.54,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":23.34,""ScoreBase"":961.99,""ScoreFinal"":938.65}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,Deep learning library featuring a higher-level API for TensorFlow.,6,streamlit-streamlit,streamlit/streamlit
streamlit/streamlit,https://github.com/streamlit/streamlit,d2l-ai/d2l-zh,https://github.com/d2l-ai/d2l-zh,d2l-ai,Python,77924,deep-learning,923.88,961.54,37.66,50,QueryCoverage excluded from Score (recommended).,True,0.2308,0,1,0.8791,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":207.69,""Lexical"":0.0,""Lang"":250.0,""Stars"":153.84,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":961.54,""ScoreFinal"":923.88}",Score>=MinimumScore,topic:deep-learning stars:>=100,《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被70多个国家的500多所大学用于教学。,7,streamlit-streamlit,streamlit/streamlit
streamlit/streamlit,https://github.com/streamlit/streamlit,voxel51/fiftyone,https://github.com/voxel51/fiftyone,voxel51,Python,10715,deep-learning,917.14,945.76,28.63,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.6901,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":120.76,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":28.63,""ScoreBase"":945.76,""ScoreFinal"":917.14}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,Refine high-quality datasets and visual AI models,8,streamlit-streamlit,streamlit/streamlit
streamlit/streamlit,https://github.com/streamlit/streamlit,pytorch/pytorch,https://github.com/pytorch/pytorch,pytorch,Python,100038,deep-learning,915.92,952.04,36.12,50,QueryCoverage excluded from Score (recommended).,True,0.2308,0,1,0.8249,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":207.69,""Lexical"":0.0,""Lang"":250.0,""Stars"":144.35,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.12,""ScoreBase"":952.04,""ScoreFinal"":915.92}",Score>=MinimumScore,topic:deep-learning stars:>=100,Tensors and Dynamic neural networks in Python with strong GPU acceleration,9,streamlit-streamlit,streamlit/streamlit
streamlit/streamlit,https://github.com/streamlit/streamlit,scikit-learn/scikit-learn,https://github.com/scikit-learn/scikit-learn,scikit-learn,Python,66121,data-science,905.09,935.09,30,150,QueryCoverage excluded from Score (recommended).,True,0.4444,0,1,0.9148,1,0,1,Topic+Lang+Stars,"{""Topic"":400.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":160.09,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":30.0,""ScoreBase"":935.09,""ScoreFinal"":905.09}",Score>=MinimumScore,topic:data-analysis language:Python stars:>=50 | topic:data-science language:Python stars:>=50 | s language:Python stars:>=50,scikit-learn: machine learning in Python,10,streamlit-streamlit,streamlit/streamlit
