"AnchorRepo","AnchorUrl","CandidateRepo","CandidateUrl","CandidateOwner","CandidateLanguage","CandidateStars","CandidateSubdomain","Score","ScoreBase","PenaltyCrossAnchorFreq","PenaltyRetrieval","PenaltyNotes","Qualified","TopicJaccard","LexicalJaccard","LanguageMatch","StarSimilarity","RecencySimilarity","SubdomainMatch","QueryCoverage","TopSignals","ScoreBreakdownJson","WhyQualified","SourceQueries","Description","Rank"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","jazzband/Watson","https://github.com/jazzband/Watson","jazzband","Python","2523","mlops","466.09","466.09","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5205","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":91.09,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":466.09,""ScoreFinal"":466.09}","Score<MinimumScore","track language:Python stars:>=50",":watch: A wonderful CLI to track your time!","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","OpenBB-finance/OpenBB","https://github.com/OpenBB-finance/OpenBB","OpenBB-finance","Python","67944","reinforcement","465.82","558.78","92.96","50","QueryCoverage excluded from Score (recommended).","False","0.0556","0","1","0.7644","1","0","0.3333","Lang+Stars+Recency","{""Topic"":50.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":133.78,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":92.96,""ScoreBase"":558.78,""ScoreFinal"":465.82}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Financial data platform for analysts, quants and AI agents.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","xingyizhou/CenterTrack","https://github.com/xingyizhou/CenterTrack","xingyizhou","Python","2474","computer-vision","465.35","465.35","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5163","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":90.35,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":465.35,""ScoreFinal"":465.35}","Score<MinimumScore","track language:Python stars:>=50","Simultaneous object detection and tracking using center points.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","stanford-oval/storm","https://github.com/stanford-oval/storm","stanford-oval","Python","28249","llm","465.24","542.13","76.89","100","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.955","1","0","0.6667","Lang+Stars+Recency","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":167.13,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":76.89,""ScoreBase"":542.13,""ScoreFinal"":465.24}","Score<MinimumScore","nlp language:Python stars:>=50 | topic:nlp stars:>=100","An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","searxng/searxng","https://github.com/searxng/searxng","searxng","Python","30509","","462.32","539.2","76.89","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.9383","1","0","0.3333","Lang+Stars+Recency","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":164.2,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":76.89,""ScoreBase"":539.2,""ScoreFinal"":462.32}","Score<MinimumScore","track language:Python stars:>=50","SearXNG is a free internet metasearch engine which aggregates results from various search services and databases. Users are neither tracked nor profiled.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","apache/airflow","https://github.com/apache/airflow","apache","Python","45498","mlops","460.68","560.02","99.34","50","QueryCoverage excluded from Score (recommended).","False","0.04","0","1","0.8515","1","0","0.3333","Lang+Stars+Recency","{""Topic"":36.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":149.02,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":99.34,""ScoreBase"":560.02,""ScoreFinal"":460.68}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Apache Airflow - A platform to programmatically author, schedule, and monitor workflows","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","recommenders-team/recommenders","https://github.com/recommenders-team/recommenders","recommenders-team","Python","21713","deep-learning","459.41","588.78","129.37","50","QueryCoverage excluded from Score (recommended).","False","0.0455","0","1","0.9878","1","0","0.3333","Lang+Stars+Recency","{""Topic"":40.91,""Lexical"":0.0,""Lang"":250.0,""Stars"":172.87,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":129.37,""ScoreBase"":588.78,""ScoreFinal"":459.41}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Best Practices on Recommendation Systems","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","lukas-blecher/LaTeX-OCR","https://github.com/lukas-blecher/LaTeX-OCR","lukas-blecher","Python","16402","llm","459.41","578.12","118.71","50","QueryCoverage excluded from Score (recommended).","False","0.0455","0","1","0.9269","1","0","0.3333","Lang+Stars+Recency","{""Topic"":40.91,""Lexical"":0.0,""Lang"":250.0,""Stars"":162.21,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":118.71,""ScoreBase"":578.12,""ScoreFinal"":459.41}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","pix2tex: Using a ViT to convert images of equations into LaTeX code.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","streamlit/streamlit","https://github.com/streamlit/streamlit","streamlit","Python","44681","deep-learning","458.59","593.94","135.35","50","QueryCoverage excluded from Score (recommended).","False","0.0769","0","1","0.8555","1","0","0.3333","Lang+Stars+Recency","{""Topic"":69.23,""Lexical"":0.0,""Lang"":250.0,""Stars"":149.71,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":135.35,""ScoreBase"":593.94,""ScoreFinal"":458.59}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Streamlit — A faster way to build and share data apps.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","STVIR/pysot","https://github.com/STVIR/pysot","STVIR","Python","4601","computer-vision","455.8","488.92","33.11","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.6509","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":113.92,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":33.11,""ScoreBase"":488.92,""ScoreFinal"":455.8}","Score<MinimumScore","track language:Python stars:>=50","SenseTime Research platform for single object tracking, implementing algorithms like SiamRPN and SiamMask.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","google/langextract","https://github.com/google/langextract","google","Python","36523","llm","455.48","532.37","76.89","100","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.8992","1","0","0.6667","Lang+Stars+Recency","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":157.37,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":76.89,""ScoreBase"":532.37,""ScoreFinal"":455.48}","Score<MinimumScore","nlp language:Python stars:>=50 | topic:nlp stars:>=100","A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","clovaai/donut","https://github.com/clovaai/donut","clovaai","Python","6871","llm","451.67","504.15","52.48","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.738","1","0","0.3333","Lang+Stars+Recency","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":129.15,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":52.48,""ScoreBase"":504.15,""ScoreFinal"":451.67}","Score<MinimumScore","nlp language:Python stars:>=50","Official Implementation of OCR-free Document Understanding Transformer (Donut) and Synthetic Document Generator (SynthDoG), ECCV 2022","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","JaidedAI/EasyOCR","https://github.com/JaidedAI/EasyOCR","JaidedAI","Python","29504","deep-learning","450.13","585.48","135.35","50","QueryCoverage excluded from Score (recommended).","False","0.05","0","1","0.9456","1","0","0.3333","Lang+Stars+Recency","{""Topic"":45.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":165.48,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":135.35,""ScoreBase"":585.48,""ScoreFinal"":450.13}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Ready-to-use OCR with 80+ supported languages and all popular writing scripts including Latin, Chinese, Arabic, Devanagari, Cyrillic and etc.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","declare-lab/dialogue-understanding","https://github.com/declare-lab/dialogue-understanding","declare-lab","Python","127","deep-learning","450","450","0","50","QueryCoverage excluded from Score (recommended).","False","0.0833","0","1","0","1","0","0.3333","Lang+Recency+Topic","{""Topic"":75.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":450.0,""ScoreFinal"":450.0}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","This repository contains PyTorch implementation for the baseline models from the paper Utterance-level Dialogue Understanding: An Empirical Study","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","prakharguptaz/Instructdial","https://github.com/prakharguptaz/Instructdial","prakharguptaz","Python","101","llm","450","450","0","50","QueryCoverage excluded from Score (recommended).","False","0.0833","0","1","0","1","0","0.3333","Lang+Recency+Topic","{""Topic"":75.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":450.0,""ScoreFinal"":450.0}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","Code for the paper Code for the paper InstructDial: Improving Zero and Few-shot Generalization in Dialogue through Instruction Tuning","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","rotki/rotki","https://github.com/rotki/rotki","rotki","Python","3866","mlops","449.19","482.3","33.11","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.6132","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":107.3,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":33.11,""ScoreBase"":482.3,""ScoreFinal"":449.19}","Score<MinimumScore","track language:Python stars:>=50","A portfolio tracking, analytics, accounting and management application that protects your privacy","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","getsentry/sentry","https://github.com/getsentry/sentry","getsentry","Python","43947","mlops","448.45","525.33","76.89","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.8591","1","0","0.3333","Lang+Stars+Recency","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":150.33,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":76.89,""ScoreBase"":525.33,""ScoreFinal"":448.45}","Score<MinimumScore","track language:Python stars:>=50","Developer-first error tracking and performance monitoring","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","skywalker023/sodaverse","https://github.com/skywalker023/sodaverse","skywalker023","Python","241","llm","446.22","446.22","0","50","QueryCoverage excluded from Score (recommended).","False","0.0769","0","1","0.0114","1","0","0.3333","Lang+Recency+Topic","{""Topic"":69.23,""Lexical"":0.0,""Lang"":250.0,""Stars"":1.99,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":446.22,""ScoreFinal"":446.22}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","🥤🧑🏻‍🚀Code and dataset for our EMNLP 2023 paper - ""SODA: Million-scale Dialogue Distillation with Social Commonsense Contextualization""","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","BerriAI/litellm","https://github.com/BerriAI/litellm","BerriAI","Python","47969","llm","445.12","522.01","76.89","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.84","1","0","0.3333","Lang+Stars+Recency","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":147.01,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":76.89,""ScoreBase"":522.01,""ScoreFinal"":445.12}","Score<MinimumScore","track language:Python stars:>=50","Python SDK, Proxy Server (AI Gateway) to call 100+ LLM APIs in OpenAI (or native) format, with cost tracking, guardrails, loadbalancing and logging. [Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic, Sagemaker, HuggingFace, VLLM, NVIDIA NIM]","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","keras-team/keras","https://github.com/keras-team/keras","keras-team","Python","64080","deep-learning","444.88","580.23","135.35","50","QueryCoverage excluded from Score (recommended).","False","0.0769","0","1","0.7772","1","0","0.3333","Lang+Stars+Recency","{""Topic"":69.23,""Lexical"":0.0,""Lang"":250.0,""Stars"":136.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":135.35,""ScoreBase"":580.23,""ScoreFinal"":444.88}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Deep Learning for humans","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","roboflow/trackers","https://github.com/roboflow/trackers","roboflow","Python","3429","computer-vision","444.63","477.75","33.11","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5871","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":102.75,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":33.11,""ScoreBase"":477.75,""ScoreFinal"":444.63}","Score<MinimumScore","track language:Python stars:>=50","Trackers gives you clean, modular re-implementations of leading multi-object tracking algorithms released under the permissive Apache 2.0 license. You combine them with any detection model you already use.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","zjunlp/PromptKG","https://github.com/zjunlp/PromptKG","zjunlp","Python","734","llm","444.21","444.21","0","50","QueryCoverage excluded from Score (recommended).","False","0.0833","0","1","0.2526","0.6","0","0.3333","Lang+Topic+Recency","{""Topic"":75.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":44.21,""Recency"":75.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":444.21,""ScoreFinal"":444.21}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","PromptKG Family: a Gallery of Prompt Learning & KG-related research works, toolkits, and paper-list.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","mangodxd/youtube-auto-dub","https://github.com/mangodxd/youtube-auto-dub","mangodxd","Python","283","deep-learning","443.07","443.07","0","50","QueryCoverage excluded from Score (recommended).","False","0.0667","0","1","0.0461","1","0","0.3333","Lang+Recency+Topic","{""Topic"":60.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":8.07,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":443.07,""ScoreFinal"":443.07}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","AI-powered YouTube video dubbing pipeline. Automatically transcribes (Whisper), translates (Google), and generates neural dubbing (Edge-TTS) with smart audio-video synchronization and background music preservation.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","gradio-app/gradio","https://github.com/gradio-app/gradio","gradio-app","Python","42660","deep-learning","441.38","573.83","132.45","50","QueryCoverage excluded from Score (recommended).","False","0.0526","0","1","0.8655","1","0","0.3333","Lang+Stars+Recency","{""Topic"":47.37,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.46,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":132.45,""ScoreBase"":573.83,""ScoreFinal"":441.38}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","deepspeedai/DeepSpeed","https://github.com/deepspeedai/DeepSpeed","deepspeedai","Python","42387","deep-learning","441.36","576.71","135.35","50","QueryCoverage excluded from Score (recommended).","False","0.0556","0","1","0.8669","1","0","0.3333","Lang+Stars+Recency","{""Topic"":50.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.71,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":135.35,""ScoreBase"":576.71,""ScoreFinal"":441.36}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","nlpdata/c3","https://github.com/nlpdata/c3","nlpdata","Python","171","","437.5","437.5","0","50","QueryCoverage excluded from Score (recommended).","False","0.125","0","1","0","0.6","0","0.3333","Lang+Topic+Recency","{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":75.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":437.5,""ScoreFinal"":437.5}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","Investigating Prior Knowledge for Challenging Chinese Machine Reading Comprehension","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","nlpdata/dream","https://github.com/nlpdata/dream","nlpdata","Python","78","","437.5","437.5","0","50","QueryCoverage excluded from Score (recommended).","False","0.125","0","1","0","0.6","0","0.3333","Lang+Topic+Recency","{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":75.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":437.5,""ScoreFinal"":437.5}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","DREAM: A Challenge Dataset and Models for Dialogue-Based Reading Comprehension","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","tryolabs/norfair","https://github.com/tryolabs/norfair","tryolabs","Python","2647","computer-vision","434.8","467.91","33.11","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5309","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":92.91,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":33.11,""ScoreBase"":467.91,""ScoreFinal"":434.8}","Score<MinimumScore","track language:Python stars:>=50","Lightweight Python library for adding real-time multi-object tracking to any detector.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","ultralytics/yolov5","https://github.com/ultralytics/yolov5","ultralytics","Python","57416","deep-learning","432.72","565.18","132.45","50","QueryCoverage excluded from Score (recommended).","False","0.0556","0","1","0.801","1","0","0.3333","Lang+Stars+Recency","{""Topic"":50.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":140.18,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":132.45,""ScoreBase"":565.18,""ScoreFinal"":432.72}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","Unbabel/OpenKiwi","https://github.com/Unbabel/OpenKiwi","Unbabel","Python","233","deep-learning","432.53","432.53","0","50","QueryCoverage excluded from Score (recommended).","False","0.0909","0","1","0.0041","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":81.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.71,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":432.53,""ScoreFinal"":432.53}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Open-Source Machine Translation Quality Estimation in PyTorch","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","ictnlp/BayLing","https://github.com/ictnlp/BayLing","ictnlp","Python","314","llm","432.01","432.01","0","50","QueryCoverage excluded from Score (recommended).","False","0.05","0","1","0.0686","1","0","0.3333","Lang+Recency+Topic","{""Topic"":45.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":12.01,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":432.01,""ScoreFinal"":432.01}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50"," “百聆”是一个基于LLaMA的语言对齐增强的英语/中文大语言模型，具有优越的英语/中文能力，在多语言和通用任务等多项测试中取得ChatGPT 90%的性能。BayLing is an English/Chinese LLM equipped with advanced language alignment, showing superior capability in English/Chinese generation, instruction following and multi-turn interaction.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","pytorch/pytorch","https://github.com/pytorch/pytorch","pytorch","Python","100097","deep-learning","430.83","563.29","132.45","50","QueryCoverage excluded from Score (recommended).","False","0.0769","0","1","0.6803","1","0","0.3333","Lang+Recency+Stars","{""Topic"":69.23,""Lexical"":0.0,""Lang"":250.0,""Stars"":119.05,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":132.45,""ScoreBase"":563.29,""ScoreFinal"":430.83}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Tensors and Dynamic neural networks in Python with strong GPU acceleration","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","roboflow/supervision","https://github.com/roboflow/supervision","roboflow","Python","39482","deep-learning","428.83","566.91","138.08","50","QueryCoverage excluded from Score (recommended).","False","0.0417","0","1","0.8823","1","0","0.3333","Lang+Stars+Recency","{""Topic"":37.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":154.41,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":138.08,""ScoreBase"":566.91,""ScoreFinal"":428.83}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","We write your reusable computer vision tools. 💜","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","deepfakes/faceswap","https://github.com/deepfakes/faceswap","deepfakes","Python","55235","deep-learning","428.67","564.02","135.35","50","QueryCoverage excluded from Score (recommended).","False","0.0526","0","1","0.8094","1","0","0.3333","Lang+Stars+Recency","{""Topic"":47.37,""Lexical"":0.0,""Lang"":250.0,""Stars"":141.65,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":135.35,""ScoreBase"":564.02,""ScoreFinal"":428.67}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Deepfakes Software For All","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","WING-NUS/sequicity","https://github.com/WING-NUS/sequicity","WING-NUS","Python","154","","428.57","428.57","0","50","QueryCoverage excluded from Score (recommended).","False","0.1429","0","1","0","0.4","0","0.3333","Lang+Topic+Recency","{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":50.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":428.57,""ScoreFinal"":428.57}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","Source code for the ACL 2018 paper entitled ""Sequicity: Simplifying Task-oriented Dialogue Systems with Single Sequence-to-Sequence Architectures"" by Wenqiang Lei et al.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","microsoft/qlib","https://github.com/microsoft/qlib","microsoft","Python","43349","deep-learning","426.91","564.99","138.08","50","QueryCoverage excluded from Score (recommended).","False","0.0435","0","1","0.862","1","0","0.3333","Lang+Stars+Recency","{""Topic"":39.13,""Lexical"":0.0,""Lang"":250.0,""Stars"":150.86,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":138.08,""ScoreBase"":564.99,""ScoreFinal"":426.91}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Qlib is an AI-oriented Quant investment platform that aims to use AI tech to empower Quant Research, from exploring ideas to implementing productions. Qlib supports diverse ML modeling paradigms, including supervised learning, market dynamics modeling, and RL, and is now equipped with https://github.com/microsoft/RD-Agent to automate R&D process.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","ray-project/ray","https://github.com/ray-project/ray","ray-project","Python","42633","llm","424.41","562.49","138.08","50","QueryCoverage excluded from Score (recommended).","False","0.04","0","1","0.8656","1","0","0.3333","Lang+Stars+Recency","{""Topic"":36.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.49,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":138.08,""ScoreBase"":562.49,""ScoreFinal"":424.41}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","ufal/neuralmonkey","https://github.com/ufal/neuralmonkey","ufal","Python","418","deep-learning","422.85","422.85","0","50","QueryCoverage excluded from Score (recommended).","False","0.0556","0","1","0.1306","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":50.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":22.85,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":422.85,""ScoreFinal"":422.85}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","An open-source tool for sequence learning in NLP built on TensorFlow.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","huggingface/transformers","https://github.com/huggingface/transformers","huggingface","Python","160877","llm","421.83","554.28","132.45","150","QueryCoverage excluded from Score (recommended).","False","0.087","0","1","0.5773","1","0","1","Lang+Recency+Stars","{""Topic"":78.26,""Lexical"":0.0,""Lang"":250.0,""Stars"":101.02,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":132.45,""ScoreBase"":554.28,""ScoreFinal"":421.83}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50 | nlp language:Python stars:>=50 | topic:nlp stars:>=100","🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ","0"
